# timestep  cluster_id  size  avg_radius  ang_freq  ang_momentum  rg_sq  kurtosis  asphericity  xc  yc
28600000   1     625   46.998133 0.000031 0.911619 2211.012210 1.003931 0.005281 8.197354 4.007669
28700000   1     625   47.102884 0.000031 0.917475 2220.964788 1.004074 0.003374 8.094755 3.996790
28800000   1     625   47.216228 0.000031 0.909624 2231.995795 1.004649 0.001206 8.015131 3.995240
28900000   1     625   47.333146 0.000031 0.913685 2243.189354 1.004860 0.002547 7.942368 3.982105
29000000   1     625   47.438930 0.000031 0.915047 2253.175651 1.004778 0.001593 7.836136 3.930895
29100000   1     625   47.547549 0.000031 0.917276 2263.478115 1.004724 0.006426 7.747733 3.928647
29200000   1     625   47.708732 0.000031 0.914362 2278.634501 1.004350 0.008552 7.639386 3.995861
29300000   1     625   47.829744 0.000031 0.922395 2290.043106 1.004078 0.012083 7.546019 4.012173
29400000   1     625   47.980211 0.000030 0.911354 2304.555135 1.004226 0.012276 7.479693 4.026585
29500000   1     625   48.092450 0.000030 0.910383 2315.269969 1.004090 0.016303 7.483499 4.037258
29600000   1     625   48.245042 0.000030 0.913878 2329.857043 1.003877 0.015370 7.340251 4.189702
29700000   1     625   48.414323 0.000030 0.917706 2346.265102 1.003918 0.012956 7.317049 4.230028
29800000   1     625   48.515775 0.000030 0.909495 2355.939880 1.003654 0.011564 7.331638 4.338038
29900000   1     625   48.636964 0.000030 0.916166 2367.621149 1.003472 0.008873 7.264031 4.414063
30000000   1     625   48.727673 0.000030 0.913063 2376.561215 1.003655 0.008787 7.202238 4.526323
30100000   1     625   48.761795 0.000030 0.922389 2379.983453 1.003811 0.009409 7.151324 4.678727
30200000   1     625   48.874965 0.000030 0.930165 2391.182576 1.004047 0.014080 7.121822 4.828321
30300000   1     625   49.041885 0.000030 0.920297 2407.431682 1.003859 0.010282 7.075629 4.885815
30400000   1     625   49.125298 0.000030 0.922760 2415.624954 1.003856 0.010801 7.017230 4.977330
30500000   1     625   49.210469 0.000030 0.918235 2424.037930 1.003902 0.010399 7.101964 5.098404
30600000   1     625   49.291492 0.000030 0.909585 2432.243710 1.004258 0.013339 7.104209 5.238927
30700000   1     625   49.417862 0.000030 0.917206 2444.993295 1.004694 0.012376 7.095204 5.305760
30800000   1     625   49.542831 0.000029 0.910004 2457.442140 1.004798 0.011078 7.092607 5.422592
30900000   1     625   49.636576 0.000030 0.923864 2466.737164 1.004778 0.010818 7.121242 5.548453
31000000   1     625   49.747722 0.000030 0.918583 2477.760667 1.004729 0.009081 7.075473 5.634123
31100000   1     625   49.895621 0.000030 0.922214 2492.489110 1.004682 0.004166 7.067806 5.781281
31200000   1     625   49.989277 0.000029 0.915507 2501.739423 1.004491 0.007310 7.252498 5.843065
31300000   1     625   50.082080 0.000029 0.916543 2510.830846 1.004160 0.006563 7.308849 5.982013
31400000   1     625   50.084601 0.000029 0.923342 2511.007836 1.004032 0.010449 7.417329 5.992518
31500000   1     625   50.233301 0.000029 0.914255 2525.904538 1.003975 0.009700 7.525915 6.016425
31600000   1     625   50.327575 0.000029 0.911345 2535.348944 1.003896 0.013208 7.643935 6.084532
31700000   1     625   50.402636 0.000029 0.925085 2542.915583 1.003911 0.011799 7.743306 6.142231
31800000   1     625   50.506898 0.000029 0.917800 2553.416198 1.003854 0.016980 7.844296 6.210338
31900000   1     625   50.622581 0.000029 0.920319 2565.093692 1.003797 0.019588 8.026689 6.179052
32000000   1     625   50.698772 0.000029 0.911360 2572.757711 1.003696 0.019908 8.114539 6.183163
32100000   1     625   50.840345 0.000029 0.913576 2587.305766 1.003934 0.021617 8.317732 6.161749
32200000   1     625   50.911101 0.000029 0.916544 2594.425982 1.003822 0.022763 8.436115 6.226183
32300000   1     625   51.040787 0.000029 0.922312 2607.763015 1.003977 0.025555 8.554714 6.239624
32400000   1     625   51.218669 0.000029 0.921177 2626.092229 1.004165 0.026300 8.625221 6.171684
32500000   1     625   51.288376 0.000029 0.921515 2633.416550 1.004429 0.028353 8.769288 6.086489
32600000   1     625   51.441357 0.000029 0.920604 2648.981941 1.004181 0.028385 8.811023 6.097336
32700000   1     625   51.477014 0.000028 0.917114 2652.674444 1.004208 0.030165 8.870429 6.016478
32800000   1     625   51.534211 0.000028 0.917859 2658.583474 1.004221 0.028252 8.956389 5.960507
32900000   1     625   51.729181 0.000028 0.919134 2678.608840 1.004028 0.025436 8.988568 5.927109
33000000   1     625   51.961451 0.000028 0.918236 2702.989864 1.004432 0.026882 8.960444 5.799273
33100000   1     625   52.113157 0.000028 0.911464 2718.614834 1.004171 0.023150 9.024654 5.805643
33200000   1     625   52.187023 0.000028 0.916811 2726.225871 1.004019 0.019960 9.114379 5.682415
33300000   1     625   52.375287 0.000028 0.921975 2745.615875 1.003564 0.015871 9.085592 5.587496
33400000   1     625   52.401510 0.000028 0.918837 2748.341351 1.003541 0.015800 8.995804 5.546276
33500000   1     625   52.465374 0.000028 0.918396 2755.137067 1.003673 0.016222 8.996736 5.390237
33600000   1     625   52.585057 0.000028 0.921047 2767.729483 1.003693 0.016138 9.024173 5.325680
33700000   1     625   52.699609 0.000028 0.920683 2779.923857 1.003873 0.017569 9.007334 5.211889
33800000   1     625   52.800732 0.000028 0.919734 2790.718433 1.004029 0.014761 9.027201 5.028812
33900000   1     625   52.872312 0.000028 0.927346 2798.394670 1.004185 0.014474 9.028594 4.923393
34000000   1     625   53.065175 0.000028 0.921887 2818.683894 1.003943 0.012664 8.971417 4.844252
34100000   1     625   53.201982 0.000027 0.914775 2833.203177 1.003885 0.011585 8.999169 4.826339
34200000   1     625   53.202634 0.000028 0.915469 2833.353420 1.004005 0.011383 8.983448 4.752671
34300000   1     625   53.312641 0.000027 0.912624 2845.126112 1.004091 0.011867 8.940492 4.679503
34400000   1     625   53.362449 0.000028 0.923468 2850.502402 1.004161 0.012402 8.968350 4.743553
34500000   1     625   53.513905 0.000028 0.921866 2866.509275 1.003868 0.010687 8.945923 4.652659
34600000   1     625   53.562125 0.000027 0.916739 2871.418229 1.003503 0.009826 8.880036 4.587112
34700000   1     625   53.554535 0.000028 0.921494 2870.439799 1.003273 0.012937 8.815518 4.486787
34800000   1     625   53.618831 0.000027 0.920251 2877.369775 1.003320 0.011774 8.725124 4.420008
34900000   1     625   53.759246 0.000028 0.924832 2892.466826 1.003330 0.011854 8.666265 4.386109
35000000   1     625   53.845617 0.000027 0.916756 2901.918535 1.003521 0.016196 8.599528 4.331509
35100000   1     625   54.005045 0.000027 0.913340 2919.144034 1.003542 0.015005 8.504701 4.279371
