# timestep mean_visual_torque mean_align_torque std_visual_torque std_align_torque
10108000.000000 0.115542 0.214590 0.099329 0.162376
10115000.000000 0.120068 0.211887 0.097957 0.162152
10122000.000000 0.114835 0.207065 0.098375 0.154498
10129000.000000 0.108512 0.207075 0.094269 0.154208
10136000.000000 0.112620 0.215783 0.095592 0.159568
10143000.000000 0.110709 0.205941 0.092878 0.156041
10150000.000000 0.113031 0.208042 0.095334 0.156601
10157000.000000 0.112184 0.216933 0.089730 0.165073
10164000.000000 0.116365 0.221924 0.094889 0.156351
10171000.000000 0.112396 0.218302 0.090149 0.152910
10178000.000000 0.114416 0.213746 0.092610 0.157175
10185000.000000 0.109465 0.195633 0.091354 0.150881
10192000.000000 0.116626 0.201080 0.092958 0.151142
10199000.000000 0.121819 0.206769 0.099087 0.154638
10206000.000000 0.112726 0.214824 0.096945 0.163085
10213000.000000 0.117923 0.207115 0.095797 0.157388
10220000.000000 0.118905 0.201765 0.093747 0.151521
10227000.000000 0.112691 0.207497 0.095053 0.147800
10234000.000000 0.116848 0.204735 0.097687 0.148731
10241000.000000 0.114229 0.204536 0.098195 0.160119
10248000.000000 0.117987 0.205722 0.101918 0.158852
10255000.000000 0.110668 0.214872 0.086588 0.158922
10262000.000000 0.120724 0.212740 0.099996 0.161893
10269000.000000 0.116696 0.194950 0.094845 0.152021
10276000.000000 0.118042 0.210396 0.096288 0.162211
10283000.000000 0.116930 0.214423 0.096064 0.160769
10290000.000000 0.116015 0.210337 0.098026 0.158484
10297000.000000 0.125162 0.210546 0.100887 0.153846
10304000.000000 0.112500 0.222929 0.094086 0.163133
10311000.000000 0.111943 0.202405 0.095424 0.157052
10318000.000000 0.116835 0.204991 0.097977 0.150123
10325000.000000 0.120877 0.190361 0.100313 0.145913
10332000.000000 0.115308 0.215513 0.096257 0.166147
10339000.000000 0.120997 0.213245 0.101552 0.156056
10346000.000000 0.108682 0.205972 0.091501 0.155942
10353000.000000 0.119761 0.216792 0.099027 0.154889
10360000.000000 0.114276 0.211466 0.089984 0.156321
10367000.000000 0.122223 0.215256 0.095116 0.158134
10374000.000000 0.117293 0.221673 0.100659 0.157769
10381000.000000 0.116190 0.211573 0.094111 0.157627
10388000.000000 0.112725 0.216408 0.091367 0.152542
10395000.000000 0.109496 0.212027 0.095441 0.156531
10402000.000000 0.116705 0.211692 0.099726 0.161901
10409000.000000 0.121760 0.211790 0.096741 0.158146
10416000.000000 0.116629 0.204906 0.096090 0.156666
10423000.000000 0.112627 0.215372 0.095792 0.156534
10430000.000000 0.121028 0.218045 0.094898 0.155767
10437000.000000 0.114885 0.214278 0.095014 0.159761
10444000.000000 0.116642 0.211976 0.095002 0.147665
10451000.000000 0.113737 0.216776 0.090389 0.158495
10458000.000000 0.111855 0.209907 0.091468 0.155462
10465000.000000 0.115745 0.200099 0.097507 0.149497
10472000.000000 0.116402 0.204757 0.096431 0.150756
10479000.000000 0.112454 0.222166 0.091377 0.167006
10486000.000000 0.124172 0.201612 0.100267 0.146514
10493000.000000 0.119106 0.208182 0.101909 0.151874
10500000.000000 0.121399 0.215029 0.096868 0.158939
10507000.000000 0.115465 0.204363 0.094278 0.148976
10514000.000000 0.120849 0.204604 0.099502 0.150187
10521000.000000 0.118264 0.217750 0.098917 0.157420
10528000.000000 0.112914 0.211007 0.091237 0.153374
10535000.000000 0.120196 0.204595 0.100041 0.157546
10542000.000000 0.120175 0.216195 0.097646 0.156463
10549000.000000 0.120418 0.209724 0.100523 0.155754
10556000.000000 0.117677 0.206860 0.095626 0.150796
10563000.000000 0.117218 0.217045 0.093652 0.163785
10570000.000000 0.117856 0.203522 0.093915 0.156496
10577000.000000 0.115090 0.224387 0.092251 0.164937
10584000.000000 0.111893 0.217493 0.093119 0.164513
10591000.000000 0.118828 0.209164 0.094862 0.159139
10598000.000000 0.117666 0.206486 0.100117 0.158372
10605000.000000 0.122767 0.209318 0.094970 0.148750
10612000.000000 0.113906 0.211231 0.093844 0.157438
10619000.000000 0.116823 0.210188 0.092534 0.148475
10626000.000000 0.117787 0.206647 0.096134 0.149774
10633000.000000 0.115027 0.211337 0.095264 0.153637
10640000.000000 0.113799 0.216556 0.092670 0.162823
10647000.000000 0.114115 0.206670 0.093071 0.151161
10654000.000000 0.114307 0.219016 0.094780 0.160583
10661000.000000 0.119412 0.205193 0.099660 0.155754
10668000.000000 0.116074 0.210112 0.092725 0.160250
10675000.000000 0.113426 0.206921 0.101498 0.159780
10682000.000000 0.115615 0.216099 0.094582 0.160314
10689000.000000 0.125250 0.216242 0.097458 0.155918
10696000.000000 0.113997 0.214255 0.095434 0.154775
10703000.000000 0.123111 0.222054 0.094695 0.161916
10710000.000000 0.118065 0.214153 0.100722 0.158330
10717000.000000 0.118756 0.201326 0.090758 0.143327
10724000.000000 0.116073 0.206405 0.096562 0.158270
10731000.000000 0.119357 0.214016 0.101074 0.158311
10738000.000000 0.117222 0.210579 0.091460 0.158039
10745000.000000 0.115160 0.216751 0.094441 0.160476
10752000.000000 0.121514 0.212297 0.098695 0.157571
10759000.000000 0.117190 0.219204 0.099208 0.164207
10766000.000000 0.117923 0.205950 0.099801 0.148687
10773000.000000 0.116759 0.217057 0.098162 0.157671
10780000.000000 0.118624 0.212672 0.095871 0.160866
10787000.000000 0.119892 0.221482 0.092676 0.163174
10794000.000000 0.119010 0.211240 0.097913 0.159631
10801000.000000 0.118909 0.210515 0.098972 0.161664
10808000.000000 0.114897 0.202008 0.093773 0.148836
10815000.000000 0.109372 0.210570 0.089254 0.151679
10822000.000000 0.109945 0.207600 0.088932 0.147236
10829000.000000 0.112840 0.234342 0.091555 0.169459
10836000.000000 0.126632 0.214938 0.100937 0.156945
10843000.000000 0.120607 0.217792 0.105836 0.163346
10850000.000000 0.125539 0.211321 0.099878 0.163040
10857000.000000 0.114564 0.212831 0.097014 0.156783
10864000.000000 0.116505 0.209394 0.096966 0.153169
10871000.000000 0.119458 0.212540 0.097705 0.153528
10878000.000000 0.114541 0.211247 0.091864 0.156486
10885000.000000 0.118491 0.212746 0.099177 0.162509
10892000.000000 0.116081 0.202216 0.098667 0.156235
10899000.000000 0.116758 0.217998 0.093079 0.168401
10906000.000000 0.122742 0.219267 0.105094 0.158363
10913000.000000 0.116352 0.220854 0.096191 0.159969
10920000.000000 0.114742 0.220567 0.101592 0.156510
10927000.000000 0.122419 0.204794 0.095523 0.148592
10934000.000000 0.120483 0.209300 0.101668 0.153108
10941000.000000 0.130492 0.215321 0.103701 0.162641
10948000.000000 0.119260 0.216529 0.102976 0.157055
10955000.000000 0.119120 0.207401 0.096258 0.150454
10962000.000000 0.123007 0.207480 0.098459 0.156086
10969000.000000 0.123618 0.211286 0.102841 0.155322
10976000.000000 0.125498 0.207727 0.102891 0.154375
10983000.000000 0.120341 0.208396 0.098903 0.159926
10990000.000000 0.113056 0.202988 0.092897 0.149863
10997000.000000 0.120763 0.211279 0.097217 0.158658
11004000.000000 0.119649 0.220273 0.097068 0.158618
11011000.000000 0.116440 0.214651 0.094698 0.156621
11018000.000000 0.114609 0.200746 0.095689 0.156650
11025000.000000 0.124990 0.210241 0.101995 0.156015
11032000.000000 0.122909 0.216029 0.098736 0.152748
11039000.000000 0.111824 0.226263 0.093497 0.164564
11046000.000000 0.118930 0.213209 0.098394 0.153437
11053000.000000 0.117825 0.215126 0.096929 0.157863
11060000.000000 0.117436 0.221758 0.097539 0.158950
11067000.000000 0.119096 0.220520 0.096128 0.151977
11074000.000000 0.120259 0.212850 0.097786 0.158560
11081000.000000 0.119688 0.219230 0.090213 0.162713
11088000.000000 0.117620 0.209429 0.105158 0.158356
11095000.000000 0.118854 0.223681 0.097189 0.158332
11102000.000000 0.115489 0.201674 0.087768 0.152180
11109000.000000 0.112714 0.207056 0.091768 0.153742
11116000.000000 0.115602 0.204444 0.092753 0.151705
11123000.000000 0.119910 0.204357 0.097388 0.148739
11130000.000000 0.117827 0.218701 0.099041 0.160687
11137000.000000 0.114824 0.207726 0.093581 0.155747
11144000.000000 0.117146 0.206478 0.097390 0.153473
11151000.000000 0.121000 0.203840 0.094539 0.148398
11158000.000000 0.112319 0.208126 0.092091 0.151219
11165000.000000 0.121066 0.216043 0.102217 0.155482
11172000.000000 0.121945 0.223015 0.099987 0.156331
11179000.000000 0.120114 0.204358 0.093862 0.159600
11186000.000000 0.121743 0.211152 0.099350 0.159268
11193000.000000 0.122260 0.205018 0.098318 0.150847
11200000.000000 0.121908 0.220324 0.100527 0.167208
11207000.000000 0.118462 0.208593 0.095315 0.152470
11214000.000000 0.118470 0.211762 0.096266 0.159490
11221000.000000 0.119542 0.213110 0.098299 0.151932
11228000.000000 0.124459 0.214834 0.100685 0.153576
11235000.000000 0.117246 0.205494 0.095682 0.152777
11242000.000000 0.124215 0.213425 0.100767 0.157896
11249000.000000 0.123878 0.218450 0.099303 0.153604
11256000.000000 0.112966 0.210645 0.091959 0.153676
11263000.000000 0.122392 0.212252 0.098801 0.156853
11270000.000000 0.125211 0.213598 0.102304 0.149737
11277000.000000 0.118105 0.216639 0.096559 0.160861
11284000.000000 0.117066 0.213419 0.097044 0.159122
11291000.000000 0.126470 0.211910 0.098477 0.154317
11298000.000000 0.123546 0.209137 0.102819 0.158242
11305000.000000 0.118080 0.206731 0.095747 0.152015
11312000.000000 0.118714 0.211833 0.094735 0.156082
11319000.000000 0.118344 0.213812 0.101931 0.161887
11326000.000000 0.127668 0.202736 0.104490 0.148142
11333000.000000 0.118146 0.214857 0.094536 0.158405
11340000.000000 0.112841 0.217092 0.093767 0.156634
11347000.000000 0.112556 0.210796 0.095041 0.157361
11354000.000000 0.111658 0.209630 0.095281 0.154742
11361000.000000 0.119328 0.208123 0.094539 0.162568
11368000.000000 0.119182 0.206003 0.098576 0.155472
11375000.000000 0.124110 0.221364 0.101703 0.164338
11382000.000000 0.121693 0.214196 0.099039 0.157316
11389000.000000 0.117717 0.213781 0.098138 0.154523
11396000.000000 0.119366 0.202078 0.101567 0.151706
11403000.000000 0.123285 0.199282 0.102563 0.156205
11410000.000000 0.118747 0.218171 0.097048 0.166128
11417000.000000 0.122980 0.212018 0.098499 0.149721
11424000.000000 0.131170 0.211717 0.103108 0.157568
11431000.000000 0.117660 0.206779 0.096699 0.146836
11438000.000000 0.120186 0.216687 0.099571 0.156004
11445000.000000 0.125989 0.207304 0.103428 0.158548
11452000.000000 0.123341 0.217960 0.098885 0.163632
11459000.000000 0.123858 0.218964 0.101056 0.158300
11466000.000000 0.119972 0.210390 0.097808 0.156769
11473000.000000 0.119595 0.207244 0.100455 0.147284
11480000.000000 0.116506 0.221105 0.096657 0.165735
11487000.000000 0.124354 0.211911 0.101304 0.158975
11494000.000000 0.118958 0.212745 0.100000 0.153170
11501000.000000 0.111750 0.219764 0.095832 0.165509
11508000.000000 0.120928 0.206502 0.100338 0.152335
11515000.000000 0.123529 0.208092 0.101786 0.151851
11522000.000000 0.115777 0.193317 0.100998 0.148150
11529000.000000 0.119979 0.203712 0.102173 0.146861
11536000.000000 0.119156 0.211393 0.099949 0.153339
11543000.000000 0.120523 0.203321 0.099081 0.149642
11550000.000000 0.114219 0.208537 0.087810 0.154533
11557000.000000 0.116149 0.221146 0.095007 0.161711
11564000.000000 0.114913 0.206710 0.095233 0.148408
11571000.000000 0.125808 0.213264 0.104367 0.150126
11578000.000000 0.124572 0.211661 0.098263 0.161090
11585000.000000 0.123982 0.219877 0.104534 0.163455
11592000.000000 0.121894 0.211458 0.096414 0.159406
11599000.000000 0.124806 0.207686 0.103378 0.163383
11606000.000000 0.119894 0.213804 0.100648 0.163578
11613000.000000 0.124298 0.209337 0.099127 0.157199
11620000.000000 0.122581 0.214734 0.098839 0.156788
11627000.000000 0.129412 0.207920 0.103181 0.151388
11634000.000000 0.124287 0.211848 0.103238 0.156259
11641000.000000 0.124753 0.218144 0.098566 0.158034
11648000.000000 0.121753 0.217108 0.098781 0.156085
11655000.000000 0.117857 0.204938 0.098555 0.160081
11662000.000000 0.119875 0.206051 0.094167 0.157749
11669000.000000 0.124340 0.200287 0.099484 0.145868
11676000.000000 0.117307 0.208019 0.100188 0.154020
11683000.000000 0.121029 0.206640 0.100596 0.156359
11690000.000000 0.122097 0.222504 0.102470 0.165427
11697000.000000 0.123747 0.217087 0.105305 0.159393
11704000.000000 0.121751 0.215484 0.098452 0.154651
11711000.000000 0.128838 0.221953 0.100401 0.157513
11718000.000000 0.126863 0.211548 0.107663 0.156181
11725000.000000 0.121007 0.230112 0.101477 0.170545
11732000.000000 0.121353 0.221129 0.099948 0.157420
11739000.000000 0.128331 0.215155 0.102397 0.153900
11746000.000000 0.128539 0.212210 0.103394 0.152587
11753000.000000 0.121349 0.209034 0.106712 0.160218
11760000.000000 0.117393 0.206757 0.100793 0.151820
11767000.000000 0.128016 0.211126 0.100051 0.154194
11774000.000000 0.124115 0.216959 0.101329 0.164900
11781000.000000 0.122011 0.217322 0.099012 0.163136
11788000.000000 0.119857 0.210423 0.096747 0.154959
11795000.000000 0.125645 0.218659 0.104840 0.160322
11802000.000000 0.116839 0.207281 0.097450 0.154516
11809000.000000 0.123259 0.205311 0.098984 0.152603
11816000.000000 0.118460 0.225538 0.100823 0.156905
11823000.000000 0.117004 0.209536 0.092945 0.158783
11830000.000000 0.129105 0.220210 0.103461 0.158806
11837000.000000 0.118806 0.207527 0.101427 0.155936
11844000.000000 0.126796 0.217200 0.103852 0.162822
11851000.000000 0.125261 0.211311 0.104688 0.157401
11858000.000000 0.120328 0.211405 0.100815 0.154482
11865000.000000 0.118340 0.209266 0.100569 0.153412
11872000.000000 0.118902 0.203574 0.094686 0.149134
11879000.000000 0.117387 0.198455 0.100077 0.150794
11886000.000000 0.125717 0.208511 0.106494 0.156915
11893000.000000 0.124044 0.212456 0.099515 0.157271
11900000.000000 0.122055 0.213903 0.099694 0.155444
11907000.000000 0.121396 0.209420 0.105273 0.155269
11914000.000000 0.124340 0.216779 0.101275 0.152232
11921000.000000 0.118075 0.217946 0.099342 0.168996
11928000.000000 0.119128 0.215945 0.096778 0.161298
11935000.000000 0.120007 0.208811 0.093268 0.149750
11942000.000000 0.122832 0.212738 0.098429 0.165820
11949000.000000 0.126770 0.224777 0.101035 0.156479
11956000.000000 0.121072 0.216136 0.097313 0.158851
11963000.000000 0.127179 0.206098 0.098798 0.155114
11970000.000000 0.122020 0.214190 0.100799 0.154140
11977000.000000 0.125048 0.209721 0.098770 0.159794
11984000.000000 0.122496 0.207298 0.102947 0.148266
11991000.000000 0.116422 0.210729 0.097241 0.153625
11998000.000000 0.125044 0.210719 0.096284 0.164674
12005000.000000 0.118248 0.216937 0.098523 0.161879
12012000.000000 0.125956 0.215807 0.102624 0.162504
12019000.000000 0.119106 0.205038 0.094746 0.154682
12026000.000000 0.125187 0.210357 0.096569 0.155907
12033000.000000 0.117033 0.207443 0.093983 0.160531
12040000.000000 0.118786 0.207639 0.094071 0.157725
12047000.000000 0.118879 0.205765 0.096350 0.152062
12054000.000000 0.125550 0.215614 0.102134 0.152004
12061000.000000 0.125254 0.215973 0.098974 0.160774
12068000.000000 0.127126 0.208906 0.100042 0.150665
12075000.000000 0.122767 0.206283 0.101281 0.151223
12082000.000000 0.121583 0.204808 0.101545 0.149103
12089000.000000 0.130118 0.210055 0.101822 0.155340
12096000.000000 0.123765 0.208984 0.100915 0.148940
12103000.000000 0.125317 0.224632 0.102776 0.156895
12110000.000000 0.116811 0.204609 0.098252 0.152487
12117000.000000 0.123638 0.213002 0.103789 0.160391
12124000.000000 0.118334 0.204836 0.097727 0.154449
12131000.000000 0.117263 0.215941 0.091745 0.161283
12138000.000000 0.122317 0.211559 0.103050 0.160343
12145000.000000 0.122544 0.207624 0.100293 0.154019
12152000.000000 0.126017 0.207776 0.100819 0.152122
12159000.000000 0.120170 0.208018 0.098147 0.155050
12166000.000000 0.121293 0.217368 0.101682 0.158084
12173000.000000 0.121187 0.204178 0.095191 0.147537
12180000.000000 0.118978 0.210615 0.098101 0.158441
12187000.000000 0.124154 0.206831 0.099120 0.157828
12194000.000000 0.122258 0.224436 0.097960 0.160251
12201000.000000 0.121996 0.203891 0.100893 0.152316
12208000.000000 0.124907 0.204733 0.098151 0.151236
12215000.000000 0.116645 0.217232 0.096076 0.160179
12222000.000000 0.113204 0.219171 0.090267 0.161552
12229000.000000 0.122809 0.215414 0.098906 0.162505
12236000.000000 0.127390 0.214639 0.102173 0.156359
12243000.000000 0.122635 0.221986 0.097623 0.155363
12250000.000000 0.119175 0.206062 0.095140 0.158675
12257000.000000 0.122594 0.214034 0.097959 0.152751
12264000.000000 0.122204 0.226579 0.092324 0.157041
12271000.000000 0.124284 0.194419 0.098787 0.147591
12278000.000000 0.122898 0.220634 0.097649 0.162636
12285000.000000 0.128380 0.213140 0.101503 0.153146
12292000.000000 0.121917 0.213965 0.098854 0.155999
12299000.000000 0.123816 0.203370 0.102198 0.151980
12306000.000000 0.121785 0.211220 0.105151 0.150954
12313000.000000 0.128013 0.203489 0.108326 0.150960
12320000.000000 0.121304 0.209118 0.099500 0.150603
12327000.000000 0.120159 0.220351 0.098841 0.159262
12334000.000000 0.125701 0.211103 0.100801 0.157985
12341000.000000 0.127080 0.214964 0.105628 0.161205
12348000.000000 0.124316 0.210274 0.102094 0.150109
12355000.000000 0.124812 0.199322 0.100370 0.154059
12362000.000000 0.123513 0.209276 0.098927 0.158175
12369000.000000 0.126837 0.216477 0.106236 0.152031
12376000.000000 0.121761 0.217493 0.097743 0.159205
12383000.000000 0.122815 0.216177 0.098225 0.164662
12390000.000000 0.121797 0.210923 0.096416 0.161899
12397000.000000 0.117545 0.206683 0.097736 0.158901
12404000.000000 0.120686 0.221490 0.097663 0.163449
12411000.000000 0.127130 0.217883 0.101529 0.157478
12418000.000000 0.123765 0.208373 0.096995 0.154831
12425000.000000 0.121328 0.211468 0.099104 0.156181
12432000.000000 0.111808 0.207894 0.094205 0.159055
12439000.000000 0.129185 0.212702 0.096403 0.155966
12446000.000000 0.127927 0.218480 0.103158 0.159088
12453000.000000 0.125946 0.227390 0.103433 0.165427
12460000.000000 0.123534 0.218907 0.101302 0.163775
12467000.000000 0.122161 0.224259 0.102343 0.158625
12474000.000000 0.125196 0.202575 0.097861 0.150453
12481000.000000 0.131302 0.202994 0.108168 0.148739
12488000.000000 0.127317 0.212742 0.108825 0.151893
12495000.000000 0.127490 0.214765 0.105437 0.159683
12502000.000000 0.124974 0.213151 0.094740 0.153806
12509000.000000 0.116574 0.213748 0.094287 0.153675
12516000.000000 0.117158 0.218385 0.090802 0.151373
12523000.000000 0.129664 0.210784 0.108294 0.155522
12530000.000000 0.128314 0.206815 0.104287 0.152586
12537000.000000 0.121257 0.206970 0.094928 0.150118
12544000.000000 0.120741 0.208155 0.101075 0.162072
12551000.000000 0.120309 0.208149 0.094352 0.152073
12558000.000000 0.118140 0.210137 0.093961 0.159727
12565000.000000 0.123205 0.217669 0.098859 0.157470
12572000.000000 0.126559 0.220432 0.102023 0.160167
12579000.000000 0.127891 0.220286 0.101734 0.169305
12586000.000000 0.129273 0.217353 0.102172 0.153848
12593000.000000 0.128089 0.207594 0.109999 0.158957
12600000.000000 0.122526 0.203853 0.097830 0.160023
12607000.000000 0.124339 0.215771 0.104797 0.159099
12614000.000000 0.121495 0.210267 0.100851 0.155110
12621000.000000 0.124546 0.205297 0.096241 0.153463
12628000.000000 0.124760 0.208167 0.100294 0.151964
12635000.000000 0.119955 0.206260 0.097890 0.153800
12642000.000000 0.118425 0.210346 0.097970 0.151993
12649000.000000 0.123788 0.203954 0.096414 0.147041
12656000.000000 0.130324 0.212016 0.100807 0.155401
12663000.000000 0.119532 0.216822 0.101508 0.157895
12670000.000000 0.126394 0.210324 0.100531 0.151363
12677000.000000 0.124000 0.209119 0.103560 0.161803
12684000.000000 0.127725 0.221600 0.101645 0.163537
12691000.000000 0.132670 0.219127 0.105646 0.166363
12698000.000000 0.121597 0.218843 0.099188 0.167320
12705000.000000 0.119952 0.210272 0.096826 0.152596
12712000.000000 0.122965 0.223664 0.102014 0.167366
12719000.000000 0.124065 0.218205 0.102683 0.161618
12726000.000000 0.124480 0.209295 0.097850 0.157044
12733000.000000 0.128993 0.208126 0.104362 0.155535
12740000.000000 0.133417 0.213293 0.104516 0.161085
12747000.000000 0.119608 0.217357 0.096263 0.167990
12754000.000000 0.122603 0.219483 0.102083 0.155341
12761000.000000 0.118482 0.217798 0.097650 0.156222
12768000.000000 0.121044 0.200229 0.104148 0.156973
12775000.000000 0.117044 0.211075 0.096927 0.158031
12782000.000000 0.118824 0.217699 0.100530 0.164926
12789000.000000 0.124973 0.215128 0.105460 0.155204
12796000.000000 0.119889 0.219386 0.094664 0.167749
12803000.000000 0.132124 0.208650 0.107551 0.154647
12810000.000000 0.123125 0.201415 0.100095 0.158311
12817000.000000 0.121842 0.221579 0.098915 0.160242
12824000.000000 0.119072 0.207428 0.097300 0.150535
12831000.000000 0.124687 0.214754 0.101741 0.156145
12838000.000000 0.132763 0.199514 0.105939 0.146800
12845000.000000 0.126110 0.200954 0.102326 0.143760
12852000.000000 0.123929 0.217101 0.099580 0.155942
12859000.000000 0.126065 0.210138 0.097621 0.158591
12866000.000000 0.126206 0.210658 0.099406 0.154913
12873000.000000 0.129021 0.208851 0.105315 0.154966
12880000.000000 0.125386 0.219294 0.102022 0.157669
12887000.000000 0.128801 0.208196 0.101988 0.156442
12894000.000000 0.121272 0.217822 0.099518 0.160114
12901000.000000 0.127716 0.211152 0.100634 0.150619
12908000.000000 0.128369 0.213150 0.104358 0.156883
12915000.000000 0.118374 0.211455 0.098198 0.153311
12922000.000000 0.128041 0.207245 0.106285 0.154119
12929000.000000 0.124015 0.211642 0.104919 0.159783
12936000.000000 0.128223 0.200475 0.104033 0.145039
12943000.000000 0.120563 0.210216 0.100201 0.152952
12950000.000000 0.117208 0.207074 0.098842 0.152137
12957000.000000 0.121373 0.217763 0.098159 0.158110
12964000.000000 0.123028 0.204504 0.096727 0.158557
12971000.000000 0.125326 0.207188 0.103261 0.151536
12978000.000000 0.129493 0.214461 0.102113 0.160650
12985000.000000 0.123140 0.208457 0.101888 0.164046
12992000.000000 0.126241 0.213332 0.101422 0.160121
12999000.000000 0.114964 0.210691 0.095057 0.156705
13006000.000000 0.129298 0.212042 0.105800 0.153439
13013000.000000 0.125280 0.204306 0.101465 0.157157
13020000.000000 0.123463 0.219225 0.100445 0.160560
13027000.000000 0.121680 0.218861 0.096266 0.159924
13034000.000000 0.121953 0.218743 0.096437 0.160270
13041000.000000 0.120340 0.208817 0.095768 0.157736
13048000.000000 0.127024 0.210376 0.104264 0.153301
13055000.000000 0.131247 0.212560 0.100773 0.156788
13062000.000000 0.136480 0.213144 0.106294 0.163181
13069000.000000 0.125595 0.222629 0.101748 0.158687
13076000.000000 0.125350 0.210900 0.097266 0.150679
13083000.000000 0.121476 0.216855 0.101061 0.162061
13090000.000000 0.119862 0.217466 0.096626 0.163078
13097000.000000 0.121094 0.215939 0.100464 0.158116
13104000.000000 0.126525 0.211979 0.101190 0.161474
13111000.000000 0.123966 0.208425 0.097421 0.151967
13118000.000000 0.125283 0.216474 0.101145 0.158950
13125000.000000 0.117367 0.215040 0.097197 0.159727
13132000.000000 0.124826 0.213138 0.099556 0.154001
13139000.000000 0.122544 0.218704 0.103861 0.159401
13146000.000000 0.129110 0.216348 0.099947 0.159827
13153000.000000 0.127652 0.214679 0.105150 0.161633
13160000.000000 0.123681 0.211180 0.098382 0.156832
13167000.000000 0.127716 0.207793 0.105290 0.159309
13174000.000000 0.134981 0.204821 0.106196 0.156218
13181000.000000 0.131881 0.220584 0.107340 0.164014
13188000.000000 0.122943 0.207531 0.103298 0.146351
13195000.000000 0.125534 0.219991 0.099730 0.167874
13202000.000000 0.122529 0.216863 0.098296 0.156872
13209000.000000 0.122709 0.213489 0.100376 0.161563
13216000.000000 0.130361 0.215740 0.100344 0.159020
13223000.000000 0.129089 0.212074 0.102805 0.151685
13230000.000000 0.126636 0.206123 0.104733 0.157047
13237000.000000 0.131592 0.205396 0.105646 0.150343
13244000.000000 0.117225 0.213098 0.095134 0.161020
13251000.000000 0.119392 0.216257 0.098159 0.157401
13258000.000000 0.127833 0.215992 0.104270 0.158091
13265000.000000 0.126430 0.220801 0.101366 0.154839
13272000.000000 0.126799 0.204189 0.101378 0.148524
13279000.000000 0.121350 0.209971 0.096492 0.156553
13286000.000000 0.122774 0.208040 0.101129 0.160032
13293000.000000 0.124275 0.217073 0.102401 0.163458
13300000.000000 0.120352 0.222722 0.100986 0.155445
13307000.000000 0.120829 0.211239 0.096880 0.150141
13314000.000000 0.123345 0.221602 0.100172 0.163508
13321000.000000 0.122049 0.208771 0.099049 0.150397
13328000.000000 0.132774 0.216123 0.105245 0.163140
13335000.000000 0.120753 0.209950 0.100110 0.155290
13342000.000000 0.127714 0.210776 0.101487 0.154949
13349000.000000 0.131485 0.205516 0.104670 0.148827
13356000.000000 0.130746 0.205423 0.101564 0.155937
13363000.000000 0.131275 0.203498 0.106847 0.161738
13370000.000000 0.118472 0.211078 0.102271 0.161035
13377000.000000 0.120712 0.207338 0.102229 0.148032
13384000.000000 0.124242 0.219554 0.103917 0.162327
13391000.000000 0.128585 0.213624 0.104524 0.154362
13398000.000000 0.131081 0.207500 0.099843 0.152233
13405000.000000 0.131090 0.222095 0.104066 0.167708
13412000.000000 0.126402 0.218031 0.101950 0.154237
13419000.000000 0.131506 0.220290 0.104379 0.162924
13426000.000000 0.126198 0.196063 0.097414 0.148552
13433000.000000 0.131816 0.217467 0.106046 0.158534
13440000.000000 0.126559 0.220945 0.103796 0.167059
13447000.000000 0.124728 0.222525 0.102034 0.159570
13454000.000000 0.127403 0.219334 0.096972 0.171021
13461000.000000 0.127055 0.215500 0.097771 0.160996
13468000.000000 0.126897 0.224929 0.103834 0.162963
13475000.000000 0.124827 0.210111 0.107229 0.152344
13482000.000000 0.129682 0.222633 0.101323 0.159714
13489000.000000 0.128280 0.220907 0.104112 0.162470
13496000.000000 0.125002 0.218300 0.106923 0.158049
13503000.000000 0.124962 0.215139 0.100065 0.161137
13510000.000000 0.124441 0.216091 0.097266 0.161968
13517000.000000 0.116472 0.220800 0.101355 0.158498
13524000.000000 0.129648 0.211810 0.107068 0.152245
13531000.000000 0.133584 0.212489 0.104673 0.157052
13538000.000000 0.134394 0.212801 0.106423 0.158358
13545000.000000 0.130827 0.219973 0.105570 0.164202
13552000.000000 0.127721 0.214884 0.101324 0.161919
13559000.000000 0.124683 0.221954 0.101894 0.165625
13566000.000000 0.130868 0.208239 0.104911 0.161489
13573000.000000 0.133561 0.214257 0.107446 0.162027
13580000.000000 0.127895 0.207715 0.103304 0.158694
13587000.000000 0.128001 0.214941 0.103754 0.158820
13594000.000000 0.126939 0.218858 0.104053 0.157668
13601000.000000 0.136773 0.217605 0.105840 0.160520
13608000.000000 0.137533 0.212826 0.109387 0.157704
13615000.000000 0.132752 0.209853 0.106091 0.151809
13622000.000000 0.130734 0.221998 0.104933 0.165535
13629000.000000 0.125242 0.213991 0.099075 0.162910
13636000.000000 0.133725 0.220862 0.105912 0.166238
13643000.000000 0.122177 0.205158 0.096221 0.161537
13650000.000000 0.131881 0.222674 0.101850 0.159110
13657000.000000 0.121458 0.216656 0.097611 0.154522
13664000.000000 0.130548 0.218267 0.100571 0.159598
13671000.000000 0.127900 0.209342 0.096665 0.153429
13678000.000000 0.133821 0.220390 0.105278 0.157277
13685000.000000 0.125075 0.222020 0.104443 0.161065
13692000.000000 0.132601 0.217394 0.106506 0.159463
13699000.000000 0.125333 0.228183 0.101846 0.163889
13706000.000000 0.120350 0.212171 0.100648 0.145869
13713000.000000 0.132324 0.213975 0.107916 0.159035
13720000.000000 0.133151 0.212891 0.104757 0.164934
